Split,File
train,Banseok01_Snow_00051089
train,Banseok01_Snow_00051094
train,Banseok01_Snow_00051099
train,Banseok01_Snow_00051109
train,Banseok01_Snow_00051114
train,Banseok01_Snow_00051119
train,Banseok01_Snow_00051124
train,Banseok01_Snow_00051129
train,Banseok01_Snow_00051134
train,Banseok01_Snow_00051139
train,Banseok01_Snow_00051144
train,Banseok01_Snow_00051149
train,Banseok01_Snow_00051159
train,Banseok01_Snow_00051169
train,Banseok01_Snow_00051174
train,Banseok01_Snow_00051179
train,Banseok01_Snow_00051184
train,Banseok01_Snow_00051189
train,Banseok01_Snow_00051194
train,Banseok01_Snow_00051199
train,Banseok01_Snow_00051209
train,Banseok01_Snow_00051214
train,Banseok01_Snow_00051224
train,Banseok01_Snow_00051234
train,Banseok01_Snow_00051239
train,Banseok01_Snow_00051244
train,Banseok01_Snow_00051249
train,Banseok01_Snow_00051254
train,Banseok01_Snow_00051259
train,Banseok01_Snow_00051264
train,Banseok01_Snow_00051274
train,Banseok01_Snow_00051279
train,Banseok01_Snow_00051284
train,Banseok01_Snow_00051289
train,Banseok01_Snow_00051294
train,Banseok01_Snow_00051299
train,Banseok01_Snow_00051309
train,Banseok01_Snow_00051314
train,Banseok01_Snow_00051324
train,Banseok01_Snow_00051329
train,Banseok01_Snow_00051334
train,Banseok01_Snow_00051344
train,Banseok01_Snow_00051349
train,Banseok01_Snow_00051354
train,Banseok01_Snow_00051359
train,Banseok01_Snow_00051364
train,Banseok01_Snow_00051369
train,Banseok01_Snow_00051379
train,Banseok01_Snow_00051384
train,Banseok01_Snow_00051389
train,Banseok01_Snow_00051394
train,Banseok01_Snow_00051399
train,Banseok01_Snow_00051404
train,Banseok01_Snow_00051409
train,Banseok01_Snow_00051419
train,Banseok01_Snow_00051429
train,Banseok01_Snow_00051434
train,Banseok01_Snow_00051439
train,Banseok01_Snow_00051444
train,Banseok01_Snow_00051449
train,Banseok01_Snow_00051454
train,Banseok01_Snow_00051459
train,Banseok01_Snow_00051464
train,Banseok01_Snow_00051469
train,Banseok01_Snow_00051489
train,Banseok01_Snow_00051494
train,Banseok01_Snow_00051499
train,Banseok01_Snow_00051504
train,Banseok01_Snow_00051509
train,Banseok01_Snow_00051514
train,Banseok01_Snow_00051529
train,Banseok01_Snow_00051539
train,Banseok01_Snow_00051544
train,Banseok01_Snow_00051549
train,Banseok01_Snow_00051554
train,Banseok01_Snow_00051564
train,Banseok01_Snow_00051569
train,Banseok01_Snow_00051574
train,Banseok01_Snow_00051579
train,Banseok01_Snow_00051584
train,Banseok01_Snow_00051589
train,Banseok01_Snow_00051594
train,Banseok01_Snow_00051599
train,Banseok01_Snow_00051614
train,Banseok01_Snow_00051619
train,Banseok01_Snow_00051624
train,Banseok01_Snow_00051629
train,Banseok01_Snow_00051634
train,Banseok01_Snow_00051639
train,Banseok01_Snow_00051644
train,Banseok01_Snow_00051649
train,Banseok01_Snow_00051654
train,Banseok01_Snow_00051664
train,Banseok01_Snow_00051669
train,Banseok01_Snow_00051684
train,Banseok01_Snow_00051689
train,Banseok01_Snow_00051699
train,Banseok01_Snow_00051704
train,Banseok01_Snow_00051709
train,Banseok01_Snow_00051714
train,Banseok01_Snow_00051719
train,Banseok01_Snow_00051724
train,Banseok01_Snow_00051729
train,Banseok01_Snow_00051734
train,Banseok01_Snow_00051739
train,Banseok01_Snow_00051759
train,Banseok01_Snow_00051764
train,Banseok01_Snow_00051769
train,Banseok01_Snow_00051774
train,Banseok01_Snow_00051779
train,Banseok01_Snow_00051784
train,Banseok01_Snow_00051789
train,Banseok01_Snow_00051794
train,Banseok01_Snow_00051799
train,Banseok01_Snow_00051804
train,Banseok01_Snow_00051809
train,Banseok01_Snow_00051814
train,Banseok01_Snow_00051819
train,Banseok01_Snow_00051824
train,Banseok01_Snow_00051834
train,Banseok01_Snow_00051839
train,Banseok01_Snow_00051844
train,Banseok01_Snow_00051854
train,Banseok01_Snow_00051859
train,Banseok01_Snow_00051864
train,Banseok01_Snow_00051869
train,Banseok01_Snow_00051874
train,Banseok01_Snow_00051879
train,Banseok01_Snow_00051884
train,Banseok01_Snow_00051889
train,Banseok01_Snow_00051894
train,Banseok01_Snow_00051904
train,Banseok01_Snow_00051909
train,Banseok01_Snow_00051914
train,Banseok01_Snow_00051919
train,Banseok01_Snow_00051929
train,Banseok01_Snow_00051934
train,Banseok01_Snow_00051939
train,Banseok01_Snow_00051944
train,Banseok01_Snow_00051949
train,Banseok01_Snow_00051954
train,Banseok01_Snow_00051959
train,Banseok01_Snow_00051964
train,Banseok01_Snow_00051969
train,Banseok01_Snow_00051974
train,Banseok01_Snow_00051979
train,Banseok01_Snow_00051989
train,Banseok01_Snow_00051994
train,Banseok01_Snow_00052009
train,Banseok01_Snow_00052014
train,Banseok01_Snow_00052024
train,Banseok01_Snow_00052034
train,Banseok01_Snow_00052044
train,Banseok01_Snow_00052049
train,Banseok01_Snow_00052059
train,Banseok01_Snow_00052064
train,Banseok01_Snow_00052069
train,Banseok01_Snow_00052079
train,Banseok01_Snow_00052084
train,Banseok01_Snow_00052089
train,Banseok01_Snow_00052094
train,Banseok01_Snow_00052099
train,Banseok01_Snow_00052104
train,Banseok01_Snow_00052109
train,Banseok01_Snow_00052114
train,Banseok01_Snow_00052124
train,Banseok01_Snow_00052129
train,Banseok01_Snow_00052134
train,Banseok01_Snow_00052144
train,Banseok01_Snow_00052149
train,Banseok01_Snow_00052154
train,Banseok01_Snow_00052159
train,Banseok01_Snow_00052164
train,Banseok01_Snow_00052174
train,Banseok01_Snow_00052179
train,Banseok01_Snow_00052184
train,Banseok01_Snow_00052189
train,Banseok01_Snow_00052194
train,Banseok01_Snow_00052204
train,Banseok01_Snow_00052209
train,Banseok01_Snow_00052214
train,Banseok01_Snow_00052219
train,Banseok01_Snow_00052224
train,Banseok01_Snow_00052229
train,Banseok01_Snow_00052234
train,Banseok01_Snow_00052239
train,Banseok01_Snow_00052254
train,Banseok01_Snow_00052259
train,Banseok01_Snow_00052264
train,Banseok01_Snow_00052269
train,Banseok01_Snow_00052274
train,Banseok01_Snow_00052279
train,Banseok01_Snow_00052284
train,Banseok01_Snow_00052299
train,Banseok01_Snow_00052304
train,Banseok01_Snow_00052309
train,Banseok01_Snow_00052314
train,Banseok01_Snow_00052319
train,Banseok01_Snow_00052324
train,Banseok01_Snow_00052334
train,Banseok01_Snow_00052339
train,Banseok01_Snow_00052344
train,Banseok01_Snow_00052349
train,Banseok01_Snow_00052354
train,Banseok01_Snow_00052359
train,Banseok01_Snow_00052364
train,Banseok01_Snow_00052374
train,Banseok01_Snow_00052379
train,Banseok01_Snow_00052384
train,Banseok01_Snow_00052389
train,Banseok01_Snow_00052409
train,Banseok01_Snow_00052414
train,Banseok01_Snow_00052419
train,Banseok01_Snow_00052424
train,Banseok01_Snow_00052429
train,Banseok01_Snow_00052434
train,Banseok01_Snow_00052444
train,Banseok01_Snow_00052449
train,Banseok01_Snow_00052454
train,Banseok01_Snow_00052459
train,Banseok01_Snow_00052464
train,Banseok01_Snow_00052469
train,Banseok01_Snow_00052474
train,Banseok01_Snow_00052489
train,Banseok01_Snow_00052494
train,Banseok01_Snow_00052504
train,Banseok01_Snow_00052509
train,Banseok01_Snow_00052514
train,Banseok01_Snow_00052519
train,Banseok01_Snow_00052524
train,Banseok01_Snow_00052529
train,Banseok01_Snow_00052539
train,Banseok01_Snow_00052544
train,Banseok01_Snow_00052549
train,Banseok01_Snow_00052554
train,Banseok01_Snow_00052559
train,Banseok01_Snow_00052564
train,Banseok01_Snow_00052574
train,Banseok01_Snow_00052579
train,Banseok01_Snow_00052594
train,Banseok01_Snow_00052599
train,Banseok01_Snow_00052604
train,Banseok01_Snow_00052609
train,Banseok01_Snow_00052719
train,Banseok01_Snow_00052724
train,Banseok01_Snow_00052744
train,Banseok01_Snow_00052749
train,Banseok01_Snow_00052754
train,Banseok01_Snow_00052759
train,Banseok01_Snow_00052764
train,Banseok01_Snow_00052774
train,Banseok01_Snow_00052784
train,Banseok01_Snow_00052789
train,Banseok01_Snow_00052794
train,Banseok01_Snow_00052799
train,Banseok01_Snow_00052809
train,Banseok01_Snow_00052814
train,Banseok01_Snow_00052819
train,Banseok01_Snow_00052824
train,Banseok01_Snow_00052829
train,Banseok01_Snow_00052834
train,Banseok01_Snow_00052839
train,Banseok01_Snow_00052849
train,Banseok01_Snow_00052854
train,Banseok01_Snow_00052859
train,Banseok01_Snow_00052864
train,Banseok01_Snow_00052869
train,Banseok01_Snow_00052874
train,Banseok01_Snow_00052879
train,Banseok01_Snow_00052884
train,Banseok01_Snow_00052889
train,Banseok01_Snow_00052894
train,Banseok01_Snow_00052899
train,Banseok01_Snow_00052904
train,Banseok01_Snow_00052909
train,Banseok01_Snow_00052914
train,Banseok01_Snow_00052919
train,Banseok01_Snow_00052924
train,Banseok01_Snow_00052934
train,Banseok01_Snow_00052939
train,Banseok01_Snow_00052944
train,Banseok01_Snow_00052949
train,Banseok01_Snow_00052954
train,Banseok01_Snow_00052959
train,Banseok01_Snow_00052964
train,Banseok01_Snow_00052974
train,Banseok01_Snow_00052979
train,Banseok01_Snow_00052984
train,Banseok01_Snow_00052989
train,Banseok01_Snow_00052994
train,Banseok01_Snow_00052999
train,Banseok01_Snow_00053004
train,Banseok01_Snow_00053009
train,Banseok01_Snow_00053014
train,Banseok01_Snow_00053019
train,Banseok01_Snow_00053024
train,Banseok01_Snow_00053029
train,Banseok01_Snow_00053034
train,Banseok01_Snow_00053039
train,Banseok01_Snow_00053044
train,Banseok01_Snow_00053049
train,Banseok01_Snow_00053059
train,Banseok01_Snow_00053064
train,Banseok01_Snow_00053069
train,Banseok01_Snow_00053074
train,Banseok01_Snow_00053084
train,Banseok01_Snow_00053089
train,Banseok01_Snow_00053094
train,Banseok01_Snow_00053099
train,Banseok01_Snow_00053104
train,Banseok01_Snow_00053109
train,Banseok01_Snow_00053114
train,Banseok01_Snow_00053119
train,Banseok01_Snow_00053124
train,Banseok01_Snow_00053129
train,Banseok01_Snow_00053134
train,Banseok01_Snow_00053139
train,Banseok01_Snow_00053144
train,Banseok01_Snow_00053149
train,Banseok01_Snow_00053154
train,Banseok01_Snow_00053159
train,Banseok01_Snow_00053164
train,Banseok01_Snow_00053169
train,Banseok01_Snow_00053174
train,Banseok01_Snow_00053179
train,Banseok01_Snow_00053184
train,Banseok01_Snow_00053189
train,Banseok01_Snow_00053194
train,Banseok01_Snow_00053199
train,Banseok01_Snow_00053209
train,Banseok01_Snow_00053214
train,Banseok01_Snow_00053219
train,Banseok01_Snow_00053224
train,Banseok01_Snow_00053229
train,Banseok01_Snow_00053239
train,Banseok01_Snow_00053244
train,Banseok01_Snow_00053249
train,Banseok01_Snow_00053254
train,Banseok01_Snow_00053259
train,Banseok01_Snow_00053264
train,Banseok01_Snow_00053269
train,Banseok01_Snow_00053274
train,Banseok01_Snow_00053279
train,Banseok01_Snow_00053284
train,Banseok01_Snow_00053289
train,Banseok01_Snow_00053294
train,Banseok01_Snow_00053299
train,Banseok01_Snow_00053304
train,Banseok01_Snow_00053309
train,Banseok01_Snow_00053314
train,Banseok01_Snow_00053319
train,Banseok01_Snow_00053324
train,Banseok01_Snow_00053329
train,Banseok01_Snow_00053334
train,Banseok01_Snow_00053339
train,Banseok01_Snow_00053344
train,Banseok01_Snow_00053349
train,Banseok01_Snow_00053354
train,Banseok01_Snow_00053364
train,Banseok01_Snow_00053374
train,Banseok01_Snow_00053379
train,Banseok01_Snow_00053384
train,Banseok01_Snow_00053389
train,Banseok01_Snow_00053394
train,Banseok01_Snow_00053409
train,Banseok01_Snow_00053414
train,Banseok01_Snow_00053419
train,Banseok01_Snow_00053424
train,Banseok01_Snow_00053434
train,Banseok01_Snow_00053444
train,Banseok01_Snow_00053449
train,Banseok01_Snow_00053454
train,Banseok01_Snow_00053459
train,Banseok01_Snow_00053464
train,Banseok01_Snow_00053469
train,Banseok01_Snow_00053474
train,Banseok01_Snow_00053479
train,Banseok01_Snow_00053484
train,Banseok01_Snow_00053489
train,Banseok01_Snow_00053499
train,Banseok01_Snow_00053504
train,Banseok01_Snow_00053509
train,Banseok01_Snow_00053514
train,Banseok01_Snow_00053524
train,Banseok01_Snow_00053529
train,Banseok01_Snow_00053534
train,Banseok01_Snow_00053539
train,Banseok01_Snow_00053544
train,Banseok01_Snow_00053549
train,Banseok01_Snow_00053559
train,Banseok01_Snow_00053574
train,Banseok01_Snow_00053579
train,Banseok01_Snow_00053584
train,Banseok01_Snow_00053589
train,Banseok01_Snow_00053594
train,Banseok01_Snow_00053599
train,Banseok01_Snow_00053604
train,Banseok01_Snow_00053609
train,Banseok01_Snow_00053619
train,Banseok01_Snow_00053624
train,Banseok01_Snow_00053629
train,Banseok01_Snow_00053634
train,Banseok01_Snow_00053639
train,Banseok01_Snow_00053644
train,Banseok01_Snow_00053649
train,Banseok01_Snow_00053654
train,Banseok01_Snow_00053659
train,Banseok01_Snow_00053669
train,Banseok01_Snow_00053674
train,Banseok01_Snow_00053679
train,Banseok01_Snow_00053684
train,Banseok01_Snow_00053689
train,Banseok01_Snow_00053694
train,Banseok01_Snow_00053699
train,Banseok01_Snow_00053704
train,Banseok01_Snow_00053709
train,Banseok01_Snow_00053714
train,Banseok01_Snow_00053719
train,Banseok01_Snow_00053724
train,Banseok01_Snow_00053729
train,Banseok01_Snow_00053734
train,Banseok01_Snow_00053739
train,Banseok01_Snow_00053744
train,Banseok01_Snow_00053754
train,Banseok01_Snow_00053759
train,Banseok01_Snow_00053764
train,Banseok01_Snow_00053769
train,Banseok01_Snow_00053784
train,Banseok01_Snow_00053789
train,Banseok01_Snow_00053794
train,Banseok01_Snow_00053799
train,Banseok01_Snow_00053804
train,Banseok01_Snow_00053809
train,Banseok01_Snow_00053814
train,Banseok01_Snow_00053819
train,Banseok01_Snow_00053824
train,Banseok01_Snow_00053829
train,Banseok01_Snow_00053849
train,Banseok01_Snow_00053864
train,Banseok01_Snow_00053869
train,Banseok01_Snow_00053879
train,Banseok01_Snow_00053884
train,Banseok01_Snow_00053889
train,Banseok01_Snow_00053894
train,Banseok01_Snow_00053899
train,Banseok01_Snow_00053904
train,Banseok01_Snow_00053909
train,Banseok01_Snow_00053914
train,Banseok01_Snow_00053924
train,Banseok01_Snow_00053929
train,Banseok01_Snow_00053934
train,Banseok01_Snow_00053944
train,Banseok01_Snow_00053949
train,Banseok01_Snow_00053954
train,Banseok01_Snow_00053959
train,Banseok01_Snow_00053969
train,Banseok01_Snow_00053974
train,Banseok01_Snow_00053979
train,Banseok01_Snow_00053984
train,Banseok01_Snow_00053989
train,Banseok01_Snow_00053994
train,Banseok01_Snow_00053999
train,Banseok01_Snow_00054004
train,Banseok01_Snow_00054014
train,Banseok01_Snow_00054019
train,Banseok01_Snow_00054024
train,Banseok01_Snow_00054029
train,Banseok01_Snow_00054039
train,Banseok01_Snow_00054044
train,Banseok01_Snow_00054049
train,Banseok01_Snow_00054059
train,Banseok01_Snow_00054064
train,Banseok01_Snow_00054069
train,Banseok01_Snow_00054074
train,Banseok01_Snow_00054079
train,Banseok01_Snow_00054084
train,Banseok01_Snow_00054089
train,Banseok01_Snow_00054094
train,Banseok01_Snow_00054099
train,Banseok01_Snow_00054104
train,Banseok01_Snow_00054114
train,Banseok01_Snow_00054119
train,Banseok01_Snow_00054124
train,Banseok01_Snow_00054129
train,Banseok01_Snow_00054134
train,Banseok01_Snow_00054149
train,Banseok01_Snow_00054154
train,Banseok01_Snow_00054174
train,Banseok01_Snow_00055229
train,Banseok01_Snow_00055234
train,Banseok01_Snow_00055239
train,Banseok01_Snow_00055274
train,Banseok01_Snow_00055279
train,Banseok01_Snow_00055284
train,Banseok01_Snow_00055289
train,Banseok01_Snow_00055299
train,Banseok01_Snow_00055304
train,Banseok01_Snow_00055309
train,Banseok01_Snow_00055314
train,Banseok01_Snow_00055319
train,Banseok01_Snow_00055324
train,Banseok01_Snow_00055344
train,Banseok01_Snow_00055354
train,Banseok01_Snow_00055359
train,Banseok01_Snow_00055369
train,Banseok01_Snow_00055374
train,Banseok01_Snow_00055379
train,Banseok01_Snow_00055389
train,Banseok01_Snow_00055394
train,Banseok01_Snow_00055404
train,Banseok01_Snow_00055409
train,Banseok01_Snow_00055414
train,Banseok01_Snow_00055419
train,Banseok01_Snow_00055424
train,Banseok01_Snow_00055434
train,Banseok01_Snow_00055449
train,Banseok01_Snow_00055454
train,Banseok01_Snow_00055459
train,Banseok01_Snow_00055464
train,Banseok01_Snow_00055474
train,Banseok01_Snow_00055479
train,Banseok01_Snow_00055484
train,Banseok01_Snow_00055489
train,Banseok01_Snow_00055494
train,Banseok01_Snow_00055499
train,Banseok01_Snow_00055504
train,Banseok01_Snow_00055529
train,Banseok01_Snow_00055534
train,Banseok01_Snow_00055539
train,Banseok01_Snow_00055544
train,Banseok01_Snow_00055559
train,Banseok01_Snow_00055564
train,Banseok01_Snow_00055569
train,Banseok01_Snow_00055574
train,Banseok01_Snow_00055579
train,Banseok01_Snow_00055584
train,Banseok01_Snow_00055594
train,Banseok01_Snow_00055599
train,Banseok01_Snow_00055604
train,Banseok01_Snow_00055609
train,Banseok01_Snow_00055614
train,Banseok01_Snow_00055619
train,Banseok01_Snow_00055624
train,Banseok01_Snow_00055629
train,Banseok01_Snow_00055634
train,Banseok01_Snow_00055639
train,Banseok01_Snow_00055644
train,Banseok01_Snow_00055649
train,Banseok01_Snow_00055654
train,Banseok01_Snow_00055659
train,Banseok01_Snow_00055669
train,Banseok01_Snow_00055674
train,Banseok01_Snow_00055684
train,Banseok01_Snow_00055689
train,Banseok01_Snow_00055694
train,Banseok01_Snow_00055704
train,Banseok01_Snow_00055749
train,Banseok01_Snow_00055754
train,Banseok01_Snow_00055759
train,Banseok01_Snow_00055764
train,Banseok01_Snow_00055779
train,Banseok01_Snow_00055784
train,Banseok01_Snow_00055789
train,Banseok01_Snow_00055809
train,Banseok01_Snow_00055814
train,Banseok01_Snow_00055819
train,Banseok01_Snow_00055824
train,Banseok01_Snow_00055829
train,Banseok01_Snow_00055834
train,Banseok01_Snow_00055839
train,Banseok01_Snow_00055844
train,Banseok01_Snow_00055849
train,Banseok01_Snow_00055854
train,Banseok01_Snow_00055859
